sample_uid,domain,horizon_text,horizon_years,short_reward,short_delay_text,short_delay_years,long_reward,long_delay_text,long_delay_years,short_first,label_a,label_b,format_name,horizon_canonical,horizon_unit,horizon_value,phrasing_id,pair_id,config_id,scenario_id,rendering,variant,condition,split,horizon_heldout,distractor_text,distractor_years,scale,scale_base_horizon,prompt_id,text,gen_text,gen_ids,n_generated,transition_tokens,response_tokens,pos_valid,choice,choice_gen_index,logit_a,logit_b,p_a,p_b,shard,row,chose_short,p_short,p_short_vocab,p_long_vocab,p_short_canon,dp_short,canon_years,canon_row,along_22:T3,normal_22:T3,along_37:T3,normal_37:T3,along_22:R0,normal_22:R0,along_29:R0,normal_29:R0
s1_000233_1,investment,1200 months,100.0,25000.0,1 year,1.0,1250000.0,30 years,30.0,False,a),b),formatted_v1,100 years,months,1200.0,0.0,p1_000233,,,,,,,,,,,,27e033215567,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 1,250,000 dollars in 30 years.
b) 25,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 1200 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a). My reasoning: Over 1200 months (100 years), $1,250,000 in 30 years has significantly more time to grow through compound interest, potentially becoming","[40, 5157, 25, 264, 568, 3017, 32711, 25, 6065, 220, 16, 17, 15, 15, 3951, 320, 16, 15, 15, 1635, 701, 400, 16, 11, 17, 20, 15, 11, 15, 15, 15, 304, 220, 18, 15, 1635, 702, 11941, 803, 882, 311, 3063, 1526, 23628, 2734, 11, 13581, 10454]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")."", "" My"", "" reasoning"", "":""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.54096221923828,35.8309326171875,0.970687747001648,2.5689967930730973e-09,10,32,False,2.7545008104029276e-09,2.5689967930730973e-09,0.970687747001648,2.9368874535739627e-08,-2.66143737253367e-08,100.0,671,-0.23024322,2.1996634,-0.45790052,2.060139,-0.28322136,2.0113652,-0.4241986,1.9436113
s1_000233_2,investment,10 decades,100.0,25000.0,1 year,1.0,1250000.0,30 years,30.0,False,a),b),formatted_v1,100 years,decades,10.0,0.0,p1_000233,,,,,,,,,,,,691016ef2c20,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 1,250,000 dollars in 30 years.
b) 25,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 10 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a). My reasoning: Over 10 decades (100 years), the $1,250,000 received in 30 years can be reinvested and potentially grow significantly through compound interest","[40, 5157, 25, 264, 568, 3017, 32711, 25, 6065, 220, 16, 15, 10793, 320, 16, 15, 15, 1635, 701, 279, 400, 16, 11, 17, 20, 15, 11, 15, 15, 15, 3949, 304, 220, 18, 15, 1635, 646, 387, 15244, 7019, 291, 323, 13581, 3063, 11941, 1526, 23628, 2734]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")."", "" My"", "" reasoning"", "":""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.691795349121094,32.34466552734375,0.9820137619972229,6.112195471974502e-11,10,33,False,7.252209645238834e-11,6.112195471974502e-11,0.9820137619972229,2.9368874535739627e-08,-2.9296352439287237e-08,100.0,671,-0.4903553,1.8191357,-0.5706735,1.6381692,-0.6000154,1.5845511,-0.25601634,1.8251543
s1_000233_3,investment,1 century,100.0,25000.0,1 year,1.0,1250000.0,30 years,30.0,False,a),b),formatted_v1,100 years,centuries,1.0,0.0,p1_000233,,,,,,,,,,,,3eb344aff361,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 1,250,000 dollars in 30 years.
b) 25,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 1 century.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a). My reasoning: Over a 100-year time horizon, $1,250,000 received in 30 years can be reinvested and compounded for another 70 years,","[40, 5157, 25, 264, 568, 3017, 32711, 25, 6065, 264, 220, 16, 15, 15, 4666, 882, 34074, 11, 400, 16, 11, 17, 20, 15, 11, 15, 15, 15, 3949, 304, 220, 18, 15, 1635, 646, 387, 15244, 7019, 291, 323, 87324, 369, 2441, 220, 22, 15, 1635, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")."", "" My"", "" reasoning"", "":""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.2340202331543,35.99912643432617,0.9626730680465698,4.20058787753419e-09,10,34,False,4.429877953548162e-09,4.20058787753419e-09,0.9626730680465698,2.9368874535739627e-08,-2.4938996582191465e-08,100.0,671,-0.33651844,1.631636,-0.18146202,1.5047852,-0.18019783,1.4151942,-0.060014777,1.0236819
s1_000234_1,investment,600 months,50.0,100000.0,1 month,0.08333333333333333,1000000.0,30 years,30.0,True,a),b),formatted_v1,50 years,months,600.0,0.0,p1_000234,,,,,,,,,,,,2ec3abc076f2,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 month.
b) 1,000,000 dollars in 30 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 600 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 1,000,000 dollars in 30 years. My reasoning: Over a 600-month (50-year) time horizon, the long-term growth potential of receiving $","[40, 5157, 25, 293, 8, 220, 16, 11, 15, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 18, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 21, 15, 15, 22289, 320, 20, 15, 4666, 8, 882, 34074, 11, 279, 1293, 9663, 6513, 4650, 315, 12308, 400]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""1"", "",""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,45.62214279174805,53.20205307006836,0.0003792528877966106,0.8804630041122437,10,36,False,0.0005103464469946523,0.0003792528877966106,0.8804630041122437,0.00024997216566549125,0.00026037428132916104,50.0,675,0.20239782,2.1820774,0.43538436,2.3010113,-0.03566989,2.2042937,0.29212427,2.4195666
s1_000234_2,investment,5 decades,50.0,100000.0,1 month,0.08333333333333333,1000000.0,30 years,30.0,True,a),b),formatted_v1,50 years,decades,5.0,0.0,p1_000234,,,,,,,,,,,,22071438008e,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 month.
b) 1,000,000 dollars in 30 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 5 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 1,000,000 dollars in 30 years. My reasoning: Over a 5-decade time horizon, the long-term growth potential of receiving $1,000,","[40, 5157, 25, 293, 8, 220, 16, 11, 15, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 18, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 20, 6810, 32796, 882, 34074, 11, 279, 1293, 9663, 6513, 4650, 315, 12308, 400, 16, 11, 15, 15, 15, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""1"", "",""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,41.311161041259766,55.488433837890625,6.35947060345643e-07,0.9820131659507751,10,37,False,6.964474515087299e-07,6.35947060345643e-07,0.9820131659507751,0.00024997216566549125,-0.0002492757182139825,50.0,675,-0.033780474,1.9120305,0.12139877,2.1425655,0.1295527,1.6191282,0.251978,1.8063395
s1_000235_1,investment,180 days,0.4928131416837782,100000.0,1 month,0.08333333333333333,500000.0,5 years,5.0,True,a),b),formatted_v1,6 months,days,180.0,0.0,p1_000235,,,,,,,,,,,,089cd925b1c5,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 month.
b) 500,000 dollars in 5 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 180 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 100,000 dollars in 1 month. My reasoning: Receiving 100,000 dollars in 1 month allows immediate use of the funds within the 18","[40, 5157, 25, 264, 8, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 6147, 13922, 990, 315, 279, 10514, 2878, 279, 220, 16, 23]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,53.40007781982422,39.532997131347656,0.9980723857879639,8.299258524857578e-07,10,39,True,0.9999990502638598,0.9980723857879639,8.299258524857578e-07,0.9999991945870809,-1.4432322104074302e-07,0.5,678,-0.53350747,3.513945,-0.23223689,3.661159,-0.62487155,3.8824656,-0.47304332,2.949704
s1_000235_2,investment,26 weeks,0.4982888432580424,100000.0,1 month,0.08333333333333333,500000.0,5 years,5.0,True,a),b),formatted_v1,6 months,weeks,26.0,0.0,p1_000235,,,,,,,,,,,,d730a6911065,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 month.
b) 500,000 dollars in 5 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 26 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 100,000 dollars in 1 month. My reasoning: Receiving 100,000 dollars in 1 month provides immediate liquidity and flexibility to address urgent needs, invest","[40, 5157, 25, 264, 8, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 5707, 13922, 52013, 323, 24177, 311, 2621, 33671, 3880, 11, 2725]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,52.596771240234375,40.458065032958984,0.9975212216377258,6.128982477093814e-06,10,40,True,0.9999946515917019,0.9975212216377258,6.128982477093814e-06,0.9999991945870809,-4.542995378997716e-06,0.5,678,-0.4217229,3.4800754,-0.071511626,3.7940924,-0.7763718,3.5661926,-0.49481326,2.6989012
s1_000236_1,investment,60 months,5.0,2500.0,1 week,0.019164955509924708,12500.0,30 years,30.0,True,a),b),formatted_v1,5 years,months,60.0,0.0,p1_000236,,,,,,,,,,,,cc094e2b2450,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 2,500 dollars in 1 week.
b) 12,500 dollars in 30 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 60 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 2,500 dollars in 1 week. My reasoning: Receiving 2,500 dollars immediately allows for immediate investment or use within the 60-month time horizon, providing greater flexibility","[40, 5157, 25, 264, 8, 220, 17, 11, 20, 15, 15, 11192, 304, 220, 16, 2003, 13, 3017, 32711, 25, 1032, 46344, 220, 17, 11, 20, 15, 15, 11192, 7069, 6147, 369, 13922, 9162, 476, 990, 2878, 279, 220, 21, 15, 22289, 882, 34074, 11, 8241, 7046, 24177]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""2"", "",""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,49.64537048339844,49.367950439453125,0.5064803957939148,0.30719587206840515,10,42,True,0.5689136001819761,0.5064803957939148,0.30719587206840515,0.9999999990944402,-0.43108639891246403,5.0,681,1.4808075,3.957482,1.0161297,4.3406,2.0136318,3.8986874,3.156593,6.146765
s1_000236_2,investment,260 weeks,4.982888432580424,2500.0,1 week,0.019164955509924708,12500.0,30 years,30.0,True,a),b),formatted_v1,5 years,weeks,260.0,0.0,p1_000236,,,,,,,,,,,,d0a16c69a495,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 2,500 dollars in 1 week.
b) 12,500 dollars in 30 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 260 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a). My reasoning: Receiving $2,500 in 1 week allows immediate use of the funds for urgent needs or investments that can grow over the 260-week period, whereas $12,","[40, 5157, 25, 264, 568, 3017, 32711, 25, 1032, 46344, 400, 17, 11, 20, 15, 15, 304, 220, 16, 2003, 6147, 13922, 990, 315, 279, 10514, 369, 33671, 3880, 476, 21786, 429, 646, 3063, 916, 279, 220, 17, 21, 15, 29509, 4168, 11, 19853, 400, 16, 17, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")."", "" My"", "" reasoning"", "":""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,53.20558166503906,44.82151794433594,0.9888140559196472,0.0002011923788813874,10,43,True,0.9997715726118281,0.9888140559196472,0.0002011923788813874,0.9999999990944402,-0.0002284264826120097,5.0,681,2.358326,5.812505,2.0021057,5.9560847,2.7236576,5.568687,3.0358193,6.372573
s1_000237_1,investment,60 days,0.16427104722792607,100000.0,1 year,1.0,200000.0,50 years,50.0,True,a),b),formatted_v1,2 months,days,60.0,0.0,p1_000237,,,,,,,,,,,,2f0c35074400,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 year.
b) 200,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 60 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 100,000 dollars in 1 year. My reasoning: Within a 60-day time horizon, receiving 100,000 dollars in 1 year is more immediately","[40, 5157, 25, 264, 8, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 13, 3017, 32711, 25, 24236, 264, 220, 21, 15, 11228, 882, 34074, 11, 12308, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 374, 803, 7069]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.37999725341797,32.622398376464844,0.9999921321868896,1.0261799049393616e-10,10,45,True,0.9999999998692324,0.9999921321868896,1.0261799049393616e-10,0.9999999990557158,8.135165874278982e-10,0.16666666666666666,684,0.42561644,3.6455448,0.64739245,3.9551198,0.24593344,3.5525918,-0.020297024,4.2901783
s1_000237_2,investment,8 weeks,0.15331964407939766,100000.0,1 year,1.0,200000.0,50 years,50.0,True,a),b),formatted_v1,2 months,weeks,8.0,0.0,p1_000237,,,,,,,,,,,,1a036487017f,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 1 year.
b) 200,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 8 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 100,000 dollars in 1 year. My reasoning: For an 8-week time horizon, receiving 100,000 dollars in 1 year is more immediately beneficial","[40, 5157, 25, 264, 8, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 13, 3017, 32711, 25, 1752, 458, 220, 23, 29509, 882, 34074, 11, 12308, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 374, 803, 7069, 23699]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.12599182128906,35.13330078125,0.999987006187439,2.061126602725949e-09,10,46,True,0.9999999979237264,0.999987006187439,2.061126602725949e-09,0.9999999990557158,-1.1319893911121426e-09,0.16666666666666666,684,0.24068598,3.4846623,0.026918635,3.6407015,0.46256495,2.9506142,0.9396248,2.948715
s1_000238_1,investment,72 hours,0.008213552361396304,25000.0,3 months,0.25,250000.0,20 years,20.0,True,a),b),formatted_v1,3 days,hours,72.0,0.0,p1_000238,,,,,,,,,,,,69e144286aff,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 25,000 dollars in 3 months.
b) 250,000 dollars in 20 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 72 hours.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 25,000 dollars in 3 months. My reasoning: Within a 72-hour time horizon, receiving $25,000 immediately provides immediate liquidity and flexibility to address urgent needs","[40, 5157, 25, 264, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 13, 3017, 32711, 25, 24236, 264, 220, 22, 17, 21231, 882, 34074, 11, 12308, 400, 17, 20, 11, 15, 15, 15, 7069, 5707, 13922, 52013, 323, 24177, 311, 2621, 33671, 3880]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,54.557716369628906,39.26084518432617,0.9994469285011292,2.3810520133338287e-07,10,48,True,0.9999997726718827,0.9994469285011292,2.3810520133338287e-07,0.9999999971142988,-2.2444241609687055e-07,0.008213552361396304,687,-0.22998153,3.8063366,0.19610575,4.0669537,-0.17232686,3.4958677,-1.8564036,3.0651648
